chirp_0.png,302.0,78.0,353.0,415.0,chirp
chirp_1.png,300.0,78.0,354.0,415.0,chirp
chirp_2.png,299.0,78.0,355.0,415.0,chirp
chirp_3.png,298.0,78.0,356.0,415.0,chirp
chirp_4.png,297.0,78.0,357.0,415.0,chirp
chirp_5.png,296.0,78.0,358.0,415.0,chirp
chirp_6.png,295.0,78.0,359.0,415.0,chirp
chirp_7.png,294.0,78.0,360.0,415.0,chirp
chirp_8.png,292.0,78.0,361.0,415.0,chirp
chirp_9.png,291.0,78.0,363.0,415.0,chirp
chirp_10.png,290.0,78.0,364.0,415.0,chirp
chirp_11.png,289.0,78.0,365.0,415.0,chirp
chirp_12.png,288.0,78.0,366.0,415.0,chirp
chirp_13.png,287.0,78.0,367.0,415.0,chirp
chirp_14.png,286.0,78.0,368.0,415.0,chirp
chirp_15.png,284.0,78.0,369.0,415.0,chirp
chirp_16.png,283.0,78.0,370.0,415.0,chirp
chirp_17.png,282.0,78.0,371.0,415.0,chirp
chirp_18.png,281.0,78.0,373.0,415.0,chirp
chirp_19.png,280.0,78.0,374.0,415.0,chirp
chirp_20.png,279.0,78.0,375.0,415.0,chirp
chirp_21.png,278.0,78.0,376.0,415.0,chirp
chirp_22.png,276.0,78.0,377.0,415.0,chirp
chirp_23.png,275.0,78.0,378.0,415.0,chirp
chirp_24.png,274.0,78.0,379.0,415.0,chirp
chirp_25.png,273.0,78.0,380.0,415.0,chirp
chirp_26.png,272.0,78.0,381.0,415.0,chirp
chirp_27.png,271.0,78.0,383.0,415.0,chirp
chirp_28.png,270.0,78.0,384.0,415.0,chirp
chirp_29.png,268.0,78.0,385.0,415.0,chirp
chirp_30.png,267.0,78.0,386.0,415.0,chirp
chirp_31.png,266.0,78.0,387.0,415.0,chirp
chirp_32.png,265.0,78.0,388.0,415.0,chirp
chirp_33.png,264.0,78.0,389.0,415.0,chirp
chirp_34.png,263.0,78.0,390.0,415.0,chirp
chirp_35.png,262.0,78.0,391.0,415.0,chirp
chirp_36.png,260.0,78.0,393.0,415.0,chirp
chirp_37.png,259.0,78.0,394.0,415.0,chirp
chirp_38.png,258.0,78.0,395.0,415.0,chirp
chirp_39.png,257.0,78.0,396.0,415.0,chirp
chirp_40.png,256.0,78.0,397.0,415.0,chirp
chirp_41.png,255.0,78.0,398.0,415.0,chirp
chirp_42.png,254.0,78.0,399.0,415.0,chirp
chirp_43.png,252.0,78.0,400.0,415.0,chirp
chirp_44.png,251.0,78.0,401.0,415.0,chirp
chirp_45.png,250.0,78.0,403.0,415.0,chirp
chirp_46.png,249.0,78.0,404.0,415.0,chirp
chirp_47.png,248.0,78.0,405.0,415.0,chirp
chirp_48.png,247.0,78.0,406.0,415.0,chirp
chirp_49.png,246.0,78.0,407.0,415.0,chirp
chirp_50.png,244.0,78.0,408.0,415.0,chirp
chirp_51.png,243.0,78.0,409.0,415.0,chirp
chirp_52.png,242.0,78.0,410.0,415.0,chirp
chirp_53.png,241.0,78.0,411.0,415.0,chirp
chirp_54.png,240.0,78.0,413.0,415.0,chirp
chirp_55.png,239.0,78.0,414.0,415.0,chirp
chirp_56.png,238.0,78.0,415.0,415.0,chirp
chirp_57.png,237.0,78.0,416.0,415.0,chirp
chirp_58.png,235.0,78.0,417.0,415.0,chirp
chirp_59.png,234.0,78.0,418.0,415.0,chirp
chirp_60.png,233.0,78.0,419.0,415.0,chirp
chirp_61.png,232.0,78.0,420.0,415.0,chirp
chirp_62.png,231.0,78.0,421.0,415.0,chirp
chirp_63.png,230.0,78.0,423.0,415.0,chirp
chirp_64.png,229.0,78.0,424.0,415.0,chirp
chirp_65.png,227.0,78.0,425.0,415.0,chirp
chirp_66.png,226.0,78.0,426.0,415.0,chirp
chirp_67.png,225.0,78.0,427.0,415.0,chirp
chirp_68.png,224.0,78.0,428.0,415.0,chirp
chirp_69.png,223.0,78.0,429.0,415.0,chirp
chirp_70.png,222.0,78.0,430.0,415.0,chirp
chirp_71.png,221.0,78.0,431.0,415.0,chirp
chirp_72.png,219.0,78.0,433.0,415.0,chirp
chirp_73.png,218.0,78.0,434.0,415.0,chirp
chirp_74.png,217.0,78.0,435.0,415.0,chirp
chirp_75.png,216.0,78.0,436.0,415.0,chirp
chirp_76.png,215.0,78.0,437.0,415.0,chirp
chirp_77.png,214.0,78.0,438.0,415.0,chirp
chirp_78.png,213.0,78.0,439.0,415.0,chirp
chirp_79.png,211.0,78.0,440.0,415.0,chirp
chirp_80.png,210.0,78.0,441.0,415.0,chirp
chirp_81.png,209.0,78.0,443.0,415.0,chirp
chirp_82.png,208.0,78.0,444.0,415.0,chirp
chirp_83.png,207.0,78.0,445.0,415.0,chirp
chirp_84.png,206.0,78.0,446.0,415.0,chirp
chirp_85.png,205.0,78.0,447.0,415.0,chirp
chirp_86.png,203.0,78.0,448.0,415.0,chirp
chirp_87.png,202.0,78.0,449.0,415.0,chirp
chirp_88.png,201.0,78.0,450.0,415.0,chirp
chirp_89.png,200.0,78.0,451.0,415.0,chirp
